image_index,mse,annotation
1241,0.33292177,correct
1242,0.6238675,correct
1243,947.1022,incorrect
1244,0.41805217,correct
1245,0.70915204,correct
1246,0.57975745,correct
1247,0.5595672,correct
1248,0.38926786,correct
1249,0.71703124,correct
1250,0.6281097,correct
1251,0.16960332,correct
1252,0.572106,correct
1253,0.6897751,correct
1254,1.0081586,correct
1255,0.739572,correct
1256,0.38494754,correct
1257,0.915108,correct
1258,0.624902,correct
1259,0.40857428,correct
1260,0.31464732,correct
1261,1.3155203,correct
1262,1.171886,correct
1263,0.51183254,correct
1264,0.46477896,correct
1265,0.72256774,correct
1266,0.85161424,correct
1267,1.3832967,correct
1268,0.77079034,correct
1269,0.89529604,correct
1270,0.5512915,correct
1271,0.75759214,correct
1272,0.6377112,correct
1273,475.02893,incorrect
1274,7112.2856,incorrect
1275,1.0451906,correct
1276,1.1073769,correct
1277,2.4595504,correct
1278,0.6785772,correct
1279,0.723616,correct
1280,1.0552039,correct
1281,147.3172,incorrect
1282,89.40763,incorrect
1283,404.13165,incorrect
1284,0.81317836,correct
1285,0.26868075,correct
1286,0.9455373,correct
1287,0.6807847,correct
1288,0.6277476,correct
1289,1.0085522,correct
1290,0.63804626,correct
1291,0.3117508,correct
1292,5.4012713,incorrect
1293,0.57443416,correct
1294,0.5572834,correct
1295,1.0444493,correct
1296,0.22392145,correct
1297,0.71411014,correct
1298,0.49490887,correct
1299,0.20077392,correct
1300,1.2197906,correct
1301,0.28781006,correct
1302,1.7267985,correct
1303,1.1333599,correct
1304,0.6244005,correct
1305,1.1062417,correct
1306,0.59975755,correct
1307,0.7595744,correct
1308,0.73896325,correct
1309,0.34862375,correct
1310,0.48620388,correct
1311,0.34923005,correct
1312,0.38729692,correct
1313,0.9060515,correct
1314,0.5323557,correct
1315,0.59801155,correct
1316,0.62410265,correct
1317,0.38322663,correct
1318,0.34102333,correct
1319,0.38336453,correct
1320,1.2544184,correct
1321,0.8049858,correct
1322,0.53003365,correct
1323,0.5190914,correct
1324,0.7200186,correct
1325,0.91761917,correct
1326,0.73867273,correct
1327,0.8925054,correct
1328,0.39396247,correct
1329,0.6125187,correct
1330,0.4684049,correct
1331,0.6841854,correct
1332,1225.2634,incorrect
1333,0.4255483,correct
1334,0.2419661,correct
1335,0.86416674,correct
1336,0.35314652,correct
1337,0.59257734,correct
1338,4.4296923,correct
1339,1.3810567,correct
1340,0.71411884,correct
1341,1.2629931,correct
1342,1.0462246,correct
1343,1.1027913,correct
1344,1.2937796,correct
1345,0.4916362,correct
1346,0.36143112,correct
1347,0.4973671,correct
1348,0.5022853,correct
1349,0.1796659,correct
1350,0.6881431,correct
1351,1.2437065,correct
1352,899.59625,incorrect
1353,9.133065,incorrect
1354,1.9088941,correct
1355,0.33955652,correct
1356,1.4416051,correct
1357,0.39730567,correct
1358,0.5207209,correct
1359,0.36958897,correct
1360,0.45779103,correct
1361,51.446247,incorrect
1362,1.2744179,correct
1363,0.57164466,correct
1364,1.203106,correct
1365,968.54443,incorrect
1366,0.52148306,correct
1367,0.6012705,correct
1368,0.6648512,correct
1369,0.9117377,correct
1370,0.23234892,correct
1371,2.586284,correct
1372,0.59191585,correct
1373,0.7094093,correct
1374,0.52191985,correct
1375,0.20497805,correct
1376,0.370111,correct
1377,0.53392863,correct
1378,2.0269928,correct
1379,0.383925,correct
1380,0.6844712,correct
1381,922.8855,incorrect
1382,1.0885015,correct
1383,0.44951707,correct
1384,0.72021234,correct
1385,0.7336203,correct
1386,1.0245668,correct
1387,0.9870479,correct
1388,0.55341923,correct
1389,1.0895323,correct
1390,1.4371022,correct
1391,547.10516,incorrect
1392,0.675179,correct
1393,0.3168454,correct
1394,0.75402075,correct
1395,0.62697935,correct
1396,0.8167443,correct
1397,1.1867812,correct
1398,1.843234,correct
1399,0.28279063,correct
1400,0.5399929,correct
1401,1.1673723,correct
1402,0.5150742,correct
1403,0.86521405,correct
1404,0.44536087,correct
1405,0.71349823,correct
1406,1.1535119,correct
1407,516.43396,incorrect
1408,0.7697744,correct
1409,2.1357305,correct
1410,0.51433665,correct
1411,1224.8475,incorrect
1412,0.5890616,correct
1413,1.0000777,correct
1414,0.39517945,correct
1415,0.8348041,correct
1416,0.8631412,correct
1417,1.8140935,correct
1418,0.48825333,correct
1419,0.6047465,correct
1420,0.25543356,correct
1421,0.60334665,correct
1422,0.32021272,correct
1423,0.48202044,correct
1424,0.40514818,correct
1425,0.4484887,correct
1426,0.94468623,correct
1427,0.4914458,correct
1428,0.59482944,correct
1429,0.85986596,correct
1430,288.64386,incorrect
1431,0.3344195,correct
1432,1.612716,correct
1433,2.0440865,correct
1434,1.011944,correct
1435,77.14442,incorrect
1436,1.372812,correct
1437,0.55776435,correct
1438,0.86332977,correct
1439,0.39941716,correct
1440,0.25966,correct
1441,1.2186525,correct
1442,0.6373662,correct
1443,1.6016622,correct
1444,1.0054355,correct
1445,1.1580569,correct
1446,1.1621468,correct
1447,0.3108139,correct
1448,417.16397,incorrect
1449,1.4921799,correct
1450,0.54803777,correct
1451,0.9261507,correct
1452,0.7632477,correct
1453,384.80084,incorrect
1454,0.63348097,correct
1455,0.970034,correct
1456,0.5719216,correct
1457,2.325736,correct
1458,1.1915953,correct
1459,212.32158,incorrect
1460,3.313071,correct
1461,0.6829622,correct
1462,1.2179372,correct
1463,0.52500457,correct
1464,0.49105757,correct
1465,46.542107,incorrect
1466,0.46894062,correct
1467,0.52662474,correct
1468,0.20857978,correct
1469,0.55196124,correct
1470,0.5834452,correct
1471,2.474927,correct
1472,0.94726855,correct
1473,218.95192,incorrect
1474,0.6868596,correct
1475,0.7235931,correct
1476,0.606682,correct
1477,1.1449332,correct
1478,0.81564,correct
1479,0.7973495,correct
1480,0.90805894,correct
1481,0.8559006,correct
1482,0.29490495,correct
1483,999.1053,incorrect
1484,2.0301633,correct
1485,0.6337706,correct
1486,0.81337726,correct
1487,0.24897096,correct
1488,0.4483261,correct
1489,608.4192,incorrect
1490,0.802433,correct
1491,0.34552267,correct
1492,0.5106115,correct
1493,0.96439695,correct
1494,0.63291824,correct
1495,1.2724129,correct
1496,0.7125094,correct
1497,0.52153856,correct
1498,0.32733017,correct
1499,1.3559717,correct
1500,1.3830218,correct
1501,1969.7997,incorrect
1502,0.8273239,correct
1503,0.93119884,correct
1504,0.8038564,correct
1505,0.16726346,correct
1506,0.91786134,correct
1507,2.5514667,correct
1508,0.57296574,correct
1509,0.9669157,correct
1510,0.43670598,correct
1511,51.35211,incorrect
1512,2.8770676,correct
1513,7.775214,incorrect
1514,0.7267466,correct
1515,1.647239,correct
1516,0.38307396,correct
1517,0.33273977,correct
1518,0.7945826,correct
1519,1.1994951,correct
1520,0.9037814,correct
1521,0.51626915,correct
1522,1.4027953,correct
1523,0.46022058,correct
1524,0.7677312,correct
1525,1.1416569,correct
1526,0.43720055,correct
1527,1.1160653,correct
1528,0.6381547,correct
1529,1524.8821,incorrect
1530,0.4936783,correct
1531,1.2836301,correct
1532,0.8012759,correct
1533,0.6340913,correct
1534,0.5935403,correct
1535,0.61762476,correct
1536,0.48041904,correct
1537,0.76998866,correct
1538,0.90435773,correct
1539,422.19296,incorrect
1540,0.49756616,correct
1541,1.1855345,correct
1542,0.6703485,correct
1543,21.36547,incorrect
1544,1.5290178,correct
1545,0.53508306,correct
1546,77.14458,incorrect
1547,0.5982017,correct
1548,2390.2886,incorrect
1549,0.6433643,correct
1550,1.3824716,correct
1551,0.3489527,correct
1552,1.1440904,correct
1553,0.2746423,correct
1554,0.39197192,correct
1555,0.40914595,correct
1556,1.0295347,correct
1557,1.1939335,correct
1558,0.7299248,correct
1559,1.2838701,correct
1560,1.0408257,correct
1561,0.45821857,correct
1562,1.061667,correct
1563,12.291633,incorrect
1564,692.54407,incorrect
1565,0.7427802,correct
1566,0.307578,correct
1567,0.8611265,correct
1568,0.5243297,correct
1569,0.32108945,correct
1570,1.6053948,correct
1571,0.9020223,correct
1572,0.7302332,correct
1573,0.9418971,correct
1574,0.55280703,correct
1575,1.7402194,correct
1576,1.1142806,correct
1577,1.2644181,correct
1578,0.40676966,correct
1579,0.5847183,correct
1580,0.38477156,correct
1581,0.9417257,correct
1582,0.5201039,correct
1583,1.3931018,correct
1584,0.8676963,correct
1585,177.4524,incorrect
1586,0.57532257,correct
1587,1.5600442,correct
1588,0.58432066,correct
1589,0.4979935,correct
1590,0.31702423,correct
1591,0.38586497,correct
1592,1.1918726,correct
1593,1.1338222,correct
1594,0.586254,correct
1595,0.43097445,correct
1596,0.27450964,correct
1597,0.38968873,correct
1598,0.33372605,correct
1599,1.1574152,correct
1600,0.9384116,correct
1601,0.9750829,correct
1602,0.347071,correct
1603,0.9273266,correct
1604,0.8137363,correct
1605,1.0163281,correct
1606,4.119792,correct
1607,1.2050563,correct
1608,1.4117343,correct
1609,0.6236815,correct
1610,0.624638,correct
1611,0.685099,correct
1612,0.53930104,correct
1613,1.42416,correct
1614,0.18807495,correct
1615,0.33755797,correct
1616,0.5939326,correct
1617,0.5159217,correct
1618,0.28620228,correct
1619,1.3963491,correct
1620,1.8060263,correct
1621,569.31287,incorrect
1622,0.5716402,correct
1623,4306.826,incorrect
1624,0.74426514,correct
1625,1.1554346,correct
1626,0.95483047,correct
1627,0.93765235,correct
1628,228.16747,incorrect
1629,0.43909448,correct
1630,0.51338935,correct
1631,0.29361078,correct
1632,0.23648934,correct
1633,0.3024393,correct
1634,1.103956,correct
1635,1.5542153,correct
1636,0.5196872,correct
1637,0.14607255,correct
1638,0.58890057,correct
1639,0.517221,correct
1640,0.6682722,correct
1641,0.40833908,correct
1642,2.6494236,correct
1643,0.39215958,correct
1644,0.5796246,correct
1645,0.93196905,correct
1646,6.2600822,incorrect
1647,0.7969586,correct
1648,1.8777223,correct
1649,0.7036849,correct
1650,0.69538563,correct
1651,0.6102334,correct
1652,1.1478066,correct
1653,0.58742905,correct
1654,428.07343,incorrect
1655,1.6452415,correct
1656,0.9763921,correct
1657,0.6519479,correct
1658,0.54372907,correct
1659,0.31117845,correct
1660,0.89543486,correct
1661,0.60117275,correct
1662,0.4511159,correct
1663,0.43205178,correct
1664,1.0159621,correct
1665,2.5855076,correct
1666,2.3755617,correct
1667,0.48287344,correct
1668,0.87111366,correct
1669,1.065608,correct
1670,0.8402586,correct
1671,1.5037751,correct
1672,0.48947448,correct
1673,0.5450696,correct
1674,0.5813595,correct
1675,0.82393575,correct
1676,0.45986325,correct
1677,1.5643947,correct
1678,1.0491599,correct
1679,2.3198776,correct
1680,0.51272374,correct
1681,0.56963766,correct
1682,345.5078,incorrect
1683,1.4632629,correct
1684,2201.771,incorrect
1685,0.8333913,correct
1686,0.2951812,correct
1687,0.9217714,correct
1688,0.6614319,correct
1689,0.37601864,correct
1690,0.41173917,correct
1691,0.65813327,correct
1692,0.2986391,correct
1693,0.78346807,correct
1694,0.57263684,correct
1695,0.81402874,correct
1696,0.3944495,correct
1697,103.30851,incorrect
1698,0.43932855,correct
1699,0.8364698,correct
1700,0.4416549,correct
1701,0.61932564,correct
1702,1.4874182,correct
1703,1.447057,correct
1704,0.7583159,correct
1705,0.34539998,correct
1706,0.30845964,correct
1707,0.8698133,correct
1708,1.623925,correct
1709,0.59489506,correct
1710,0.9952673,correct
1711,1.8419276,correct
1712,1.0010644,correct
1713,2.4622986,correct
1714,0.6521667,correct
1715,0.39043,correct
1716,0.30444264,correct
1717,0.2044268,correct
1718,0.6229076,correct
1719,0.4676861,correct
1720,0.6934675,correct
1721,0.44917965,correct
1722,0.7198745,correct
1723,0.2585822,correct
1724,1.0283192,correct
1725,100.469154,incorrect
1726,0.5561576,correct
1727,0.9384992,correct
1728,2.683887,correct
1729,0.9997113,correct
1730,0.50346196,correct
1731,2.309688,correct
1732,0.4120112,correct
1733,42.845337,incorrect
1734,1.3711916,correct
1735,0.8510115,correct
1736,1.7011607,correct
1737,0.84723,correct
1738,0.6821128,correct
1739,1.5705098,correct
1740,0.4148967,correct
1741,1.0540814,correct
1742,0.6041236,correct
1743,0.25069308,correct
1744,0.26144376,correct
1745,0.6637007,correct
1746,0.25421652,correct
1747,0.7312728,correct
1748,0.58434117,correct
1749,0.56901574,correct
1750,0.9484509,correct
1751,0.5610502,correct
1752,1.7846293,correct
1753,0.9359621,correct
1754,1.841449,correct
1755,0.4085226,correct
1756,1.3474402,correct
1757,0.69112694,correct
1758,0.503194,correct
1759,1.2900126,correct
1760,1.503751,correct
1761,3916.4375,incorrect
1762,0.3238722,correct
1763,0.844275,correct
1764,0.60838276,correct
1765,1.0444632,correct
1766,1.1834339,correct
1767,0.51771617,correct
1768,1137.2632,incorrect
1769,1042.5647,incorrect
1770,0.9902221,correct
1771,0.6705804,correct
1772,0.77816665,correct
1773,0.58407867,correct
1774,0.26814955,correct
1775,1.8607308,correct
1776,97.042786,incorrect
1777,0.54578614,correct
1778,0.77815527,correct
1779,0.800782,correct
1780,0.61000234,correct
1781,1.0666177,correct
1782,1.7197442,correct
1783,0.55979526,correct
1784,1.9281367,correct
1785,1.513591,correct
1786,0.33335236,correct
1787,1.0712531,correct
1788,0.9192046,correct
1789,1.8536159,correct
1790,196.62897,incorrect
1791,1.0115923,correct
1792,1427.8462,incorrect
1793,0.48361415,correct
1794,720.00165,incorrect
1795,0.6947552,correct
1796,0.4226169,correct
1797,0.9402134,correct
1798,1.168426,correct
1799,0.41749698,correct
1800,0.42841187,correct
1801,2.2876844,correct
1802,0.68079925,correct
1803,0.53894866,correct
1804,0.5436001,correct
1805,0.45902246,correct
1806,0.90539527,correct
1807,1592.9164,incorrect
1808,1.0062026,correct
1809,0.41366053,correct
1810,1.2918043,correct
1811,0.7455847,correct
1812,1.4265275,correct
1813,0.43449098,correct
1814,0.5938833,correct
1815,0.5269473,correct
1816,1.8456906,correct
1817,0.9582179,correct
1818,1.3839717,correct
1819,0.9388476,correct
1820,1.7284057,correct
1821,1.1989017,correct
1822,0.5132563,correct
1823,0.25883538,correct
1824,0.5615495,correct
1825,0.7479192,correct
1826,0.73323476,correct
1827,1.0895014,correct
1828,0.3610502,correct
1829,0.695419,correct
1830,0.76964915,correct
1831,0.9217638,correct
1832,1.1367252,correct
1833,0.7858301,correct
1834,0.24939935,correct
1835,1.781397,correct
1836,0.3592767,correct
1837,0.29887143,correct
1838,1.7657578,correct
1839,0.59156096,correct
1840,0.52101123,correct
1841,0.66042733,correct
1842,0.49818483,correct
1843,2.9244704,correct
1844,0.52046895,correct
1845,1.4299157,correct
1846,1.3640862,correct
1847,0.47285414,correct
1848,1.2171277,correct
1849,0.74540424,correct
1850,0.78218967,correct
1851,0.6702945,correct
1852,2.8041136,correct
1853,0.5137204,correct
1854,0.5055087,correct
1855,2.3067894,correct
1856,0.6200291,correct
1857,0.70451057,correct
1858,1.2742281,correct
1859,0.69193184,correct
1860,5.514752,incorrect
1861,0.6464551,correct
1862,0.59612453,correct
1863,0.787097,correct
1864,0.8552641,correct
1865,0.41415095,correct
1866,0.97696716,correct
1867,394.95938,incorrect
1868,0.7898007,correct
1869,1.991914,correct
1870,0.45699498,correct
1871,257.0447,incorrect
1872,1.0240161,correct
1873,0.8740778,correct
1874,0.49318385,correct
1875,2.4733016,correct
1876,0.9160477,correct
1877,0.9123428,correct
1878,0.51894844,correct
1879,0.54186994,correct
1880,0.74857354,correct
1881,0.4583674,correct
1882,0.8256376,correct
1883,10.960723,incorrect
1884,2.5633855,correct
1885,0.632684,correct
1886,0.7304618,correct
1887,0.5303248,correct
1888,0.7196412,correct
1889,0.6705276,correct
1890,323.30655,incorrect
1891,0.75052476,correct
1892,0.90351003,correct
1893,0.61958146,correct
1894,0.40596578,correct
1895,0.6951549,correct
1896,0.8569843,correct
1897,0.46550694,correct
1898,0.9266844,correct
1899,0.7337633,correct
1900,0.5759786,correct
1901,0.84541583,correct
1902,0.28876168,correct
1903,1.0641472,correct
1904,0.8136555,correct
1905,0.3580833,correct
1906,0.80757093,correct
1907,0.57346106,correct
1908,0.4622653,correct
1909,0.30764472,correct
1910,0.46457964,correct
1911,0.47697285,correct
1912,0.41987288,correct
1913,0.6643169,correct
1914,0.4147603,correct
1915,3.2544422,correct
1916,4.375678,correct
1917,2.7488055,correct
1918,2.9369888,correct
1919,0.6189748,correct
1920,0.47779673,correct
1921,1.1122324,correct
1922,0.40417075,correct
1923,0.54851294,correct
1924,0.96566075,correct
1925,0.8749015,correct
1926,4.78866,correct
1927,2.9496891,correct
1928,1.2748029,correct
1929,1099.6562,incorrect
1930,0.87452906,correct
1931,1.448539,correct
1932,0.37668124,correct
1933,0.48461354,correct
1934,0.1884995,correct
1935,0.763851,correct
1936,0.39697018,correct
1937,0.36365154,correct
1938,0.6202458,correct
1939,1.162369,correct
1940,0.6189274,correct
1941,0.90171117,correct
1942,0.6276009,correct
1943,1.5289643,correct
1944,0.7635234,correct
1945,0.63162154,correct
1946,1806.6233,incorrect
1947,1.1394031,correct
1948,812.54535,incorrect
1949,1.4174671,correct
1950,0.57708555,correct
1951,0.95295197,correct
1952,0.84470725,correct
1953,0.65949416,correct
1954,0.6451876,correct
1955,0.7926358,correct
1956,1.6376187,correct
1957,308.6398,incorrect
1958,1.2058303,correct
1959,0.2502377,correct
1960,0.69236314,correct
1961,2.0754824,correct
1962,1.93945,correct
1963,0.36266696,correct
1964,0.64646804,correct
1965,1.0516672,correct
1966,1.2497705,correct
1967,0.2490468,correct
1968,1.1939106,correct
1969,0.6635063,correct
1970,175.30309,incorrect
1971,1.135037,correct
1972,0.78395486,correct
1973,0.6523285,correct
1974,0.86047006,correct
1975,0.41316894,correct
1976,0.3468452,correct
1977,63.988087,incorrect
1978,0.8145325,correct
1979,0.714195,correct
1980,0.5376047,correct
1981,0.5285363,correct
1982,0.67751,correct
1983,0.68384993,correct
1984,0.7062647,correct
1985,0.41968352,correct
1986,1.2904502,correct
1987,126.93511,incorrect
1988,0.40582076,correct
1989,0.3296736,correct
1990,5.5582786,incorrect
1991,0.6220311,correct
1992,0.84673375,correct
1993,0.4323027,correct
1994,2.896179,correct
1995,0.5062064,correct
1996,0.8098303,correct
1997,0.46081364,correct
1998,0.3925048,correct
1999,0.30917197,correct
2000,0.5230415,correct
2001,2.0026045,correct
2002,1.2047212,correct
2003,0.8043871,correct
2004,1022.8309,incorrect
2005,1.3086386,correct
2006,0.38695884,correct
2007,0.97065103,correct
2008,2.2709172,correct
2009,0.57979846,correct
2010,0.39904955,correct
2011,598.6747,incorrect
2012,1.126262,correct
2013,0.67835575,correct
2014,0.5408623,correct
2015,0.3053542,correct
2016,0.61320186,correct
2017,0.6657382,correct
2018,0.9133356,correct
2019,2.3209083,correct
2020,10.227843,incorrect
2021,0.32101548,correct
2022,0.7039981,correct
2023,1.5118561,correct
2024,0.65945035,correct
2025,0.539943,correct
2026,5.093245,incorrect
2027,0.59130824,correct
2028,0.58276296,correct
2029,0.32541794,correct
2030,0.67867315,correct
2031,0.8057219,correct
2032,0.75325376,correct
2033,0.55095696,correct
2034,1.7654238,correct
2035,0.4862785,correct
2036,0.51604426,correct
2037,0.67427677,correct
2038,1.1843829,correct
2039,0.33648068,correct
2040,0.95825505,correct
2041,13.288244,incorrect
2042,476.19333,incorrect
2043,2.1759646,correct
2044,0.68233514,correct
2045,0.9892354,correct
2046,1.7103786,correct
2047,0.5699384,correct
2048,312.6833,incorrect
2049,0.46422723,correct
2050,0.80399746,correct
2051,0.5606806,correct
2052,1.0430467,correct
2053,1.3784108,correct
2054,1.2820866,correct
2055,0.7215197,correct
2056,2.1172261,correct
2057,1.0251745,correct
2058,0.56170976,correct
2059,0.4528029,correct
2060,0.48717612,correct
2061,0.8646539,correct
2062,1.0859504,correct
2063,0.8301713,correct
2064,0.48722458,correct
2065,0.4119782,correct
2066,0.57928634,correct
2067,2.0877645,correct
2068,1.5687662,correct
2069,0.71489,correct
2070,0.43164295,correct
2071,0.28576937,correct
2072,2.4094138,correct
2073,1.3323388,correct
2074,0.31885517,correct
2075,0.2826286,correct
2076,0.77836,correct
2077,0.45442575,correct
2078,0.3844145,correct
2079,5915.279,incorrect
2080,0.82943916,correct
2081,0.5817737,correct
2082,0.43685776,correct
2083,0.30916473,correct
2084,0.13937284,correct
2085,0.6183391,correct
2086,0.93647873,correct
2087,0.9183866,correct
2088,1.1340132,correct
2089,70.40738,incorrect
2090,0.7102155,correct
2091,0.47708434,correct
2092,33.021656,incorrect
2093,1.4429232,correct
2094,124.53732,incorrect
2095,30.25114,incorrect
2096,1.5357658,correct
2097,0.56114435,correct
2098,1.1166966,correct
2099,1.0410929,correct
2100,0.6114528,correct
2101,0.23245959,correct
2102,0.3437805,correct
2103,0.48514897,correct
2104,1.2947655,correct
2105,1.7856321,correct
2106,0.20664388,correct
2107,0.53211945,correct
2108,1804.2812,incorrect
2109,0.5581688,correct
2110,0.71049285,correct
2111,2579.1814,incorrect
2112,0.95470184,correct
2113,0.7426379,correct
2114,0.5592915,correct
2115,0.78576905,correct
2116,0.4412429,correct
2117,0.68212545,correct
2118,0.9416778,correct
2119,0.71223664,correct
2120,1.9776931,correct
2121,0.692253,correct
2122,0.5571456,correct
2123,0.43928203,correct
2124,0.75011504,correct
2125,1743.7041,incorrect
2126,408.76144,incorrect
2127,0.32526636,correct
2128,1.9100403,correct
2129,0.49928814,correct
2130,91.5916,incorrect
2131,3.2846227,correct
2132,0.91062456,correct
2133,0.54852974,correct
2134,1.291956,correct
2135,1.5981016,correct
2136,1.9261129,correct
2137,0.7824944,correct
2138,574.2084,incorrect
2139,0.63491523,correct
2140,0.7908187,correct
2141,0.30336478,correct
2142,0.9300046,correct
2143,0.8928912,correct
2144,0.2852164,correct
2145,0.56879926,correct
2146,0.5524314,correct
2147,0.3877506,correct
2148,0.5131477,correct
2149,1.0449101,correct
2150,1.1313877,correct
2151,0.8896116,correct
2152,0.6019571,correct
2153,0.49671882,correct
2154,1.0329714,correct
2155,0.51054835,correct
2156,1.1262157,correct
2157,6903.2656,incorrect
2158,0.54406327,correct
2159,0.59554845,correct
2160,0.44705606,correct
2161,0.63482237,correct
2162,0.7508137,correct
2163,0.66411644,correct
2164,1.4736739,correct
2165,0.7748575,correct
2166,0.96137726,correct
2167,2494.1843,incorrect
2168,0.7483022,correct
2169,0.3743357,correct
2170,0.56822115,correct
2171,0.51254046,correct
2172,1.2657702,correct
2173,1.2183008,correct
2174,0.8226406,correct
2175,0.5466419,correct
2176,0.96478707,correct
2177,2614.6465,incorrect
2178,212.14954,incorrect
2179,2.1281888,correct
2180,0.40835664,correct
2181,0.95306927,correct
2182,2.4047194,correct
2183,0.8499413,correct
2184,0.5410598,correct
2185,1.6261165,correct
2186,0.23229766,correct
2187,480.18216,incorrect
2188,1.8151629,correct
2189,0.37334213,correct
2190,0.82997,correct
2191,0.59680825,correct
2192,0.98658884,correct
2193,0.559952,correct
2194,1.2463804,correct
2195,0.9928783,correct
2196,0.66649234,correct
2197,1252.3495,incorrect
2198,0.8445171,correct
2199,0.9867227,correct
2200,1.2253945,correct
2201,0.4801709,correct
2202,0.63386106,correct
2203,0.9828675,correct
2204,1.4132928,correct
2205,0.4466172,correct
2206,1.5644274,correct
2207,0.73792696,correct
2208,0.602624,correct
2209,0.3400404,correct
2210,1089.6818,incorrect
2211,1.2303817,correct
2212,0.6272439,correct
2213,905.928,incorrect
2214,0.40004992,correct
2215,1196.2218,incorrect
2216,0.6503111,correct
2217,0.5820224,correct
2218,0.68453217,correct
2219,1.2013918,correct
2220,0.6962254,correct
2221,1.5597928,correct
2222,0.61965245,correct
2223,0.94240165,correct
2224,0.38091588,correct
2225,1.8152955,correct
2226,0.7928189,correct
2227,0.8270848,correct
2228,460.37192,incorrect
2229,1.9046979,correct
2230,2.4235563,correct
2231,0.4594436,correct
2232,1.6527047,correct
2233,0.9470228,correct
2234,0.92463154,correct
2235,0.8422022,correct
2236,0.55233943,correct
2237,0.48735553,correct
2238,0.57343084,correct
2239,0.6513789,correct
2240,37.423573,incorrect
2241,0.37872577,correct
2242,1.0287595,correct
2243,0.6865883,correct
2244,3.3476157,correct
2245,0.2559894,correct
2246,57.970848,incorrect
2247,0.56671447,correct
2248,0.36317605,correct
2249,0.7602113,correct
2250,0.55721617,correct
2251,1734.0135,incorrect
2252,0.8361685,correct
2253,0.43605503,correct
2254,0.889428,correct
2255,0.4961319,correct
2256,0.41767177,correct
2257,0.68051994,correct
2258,0.3804527,correct
2259,101.08479,incorrect
2260,0.61338603,correct
2261,0.35830766,correct
2262,0.76534915,correct
2263,0.6174482,correct
2264,0.6999707,correct
2265,42.630104,incorrect
2266,0.33789948,correct
2267,1.2598739,correct
2268,0.48226178,correct
2269,0.51682377,correct
2270,0.46147352,correct
2271,0.50712234,correct
2272,535.01953,incorrect
2273,0.9707304,correct
2274,0.56467867,correct
2275,0.19675553,correct
2276,0.8930409,correct
2277,0.53247327,correct
2278,0.9912281,correct
2279,0.6239985,correct
2280,0.4522708,correct
2281,0.6364635,correct
2282,0.3416785,correct
2283,0.83962965,correct
2284,0.33943546,correct
2285,0.2995133,correct
2286,0.3432412,correct
2287,1.3381715,correct
2288,0.20863527,correct
2289,1.2350688,correct
2290,1.0550624,correct
2291,0.42197865,correct
2292,0.7478181,correct
2293,0.51003516,correct
2294,0.79755825,correct
2295,2.3176632,correct
2296,0.5732975,correct
2297,0.7135808,correct
2298,0.53535557,correct
2299,0.85587716,correct
2300,0.2967533,correct
2301,1.195409,correct
2302,1.5136765,correct
2303,0.25766233,correct
2304,0.65675795,correct
2305,1.4980149,correct
2306,1.5065223,correct
2307,1.282236,correct
2308,94.71006,incorrect
2309,0.653239,correct
2310,0.9637772,correct
2311,0.4415316,correct
2312,1.186352,correct
2313,0.46027237,correct
2314,695.1335,incorrect
2315,0.7252103,correct
2316,0.70313007,correct
2317,0.72852874,correct
2318,0.65796983,correct
2319,0.25464642,correct
2320,0.5911433,correct
2321,0.46356946,correct
2322,0.85237134,correct
2323,0.24689072,correct
2324,0.30518675,correct
2325,1.3651257,correct
2326,1.2984507,correct
2327,0.37754014,correct
2328,0.781988,correct
2329,0.35000876,correct
2330,0.70971453,correct
2331,0.66827434,correct
2332,0.7041224,correct
2333,0.54349273,correct
2334,1.0226605,correct
2335,0.7854692,correct
2336,1.4372547,correct
2337,0.40821177,correct
2338,1.376738,correct
2339,0.48504943,correct
2340,1529.076,incorrect
2341,0.9986874,correct
2342,45.70517,incorrect
2343,0.96525294,correct
2344,0.8426899,correct
2345,0.919834,correct
2346,0.67624736,correct
2347,0.3684867,correct
2348,0.95450544,correct
2349,0.3202576,correct
2350,1.3137264,correct
2351,0.48188257,correct
2352,0.8984324,correct
2353,0.34164307,correct
2354,0.5034824,correct
2355,0.621258,correct
2356,0.2790451,correct
2357,0.71694434,correct
2358,186.12593,incorrect
2359,0.91523933,correct
2360,0.63849556,correct
2361,0.8951292,correct
2362,0.4729548,correct
2363,0.42308274,correct
2364,0.5276768,correct
2365,1.0982075,correct
2366,0.37263757,correct
2367,1.1346734,correct
2368,2.0854874,correct
2369,0.62386304,correct
2370,0.4854158,correct
2371,0.8159061,correct
2372,0.59850943,correct
2373,0.38381264,correct
2374,0.5390777,correct
2375,0.6660861,correct
2376,2.2510805,correct
2377,0.38021195,correct
2378,0.5199431,correct
2379,1.3133503,correct
2380,0.33596528,correct
2381,0.6865925,correct
2382,2.9354124,correct
2383,0.9754473,correct
2384,0.8625053,correct
2385,1.0691313,correct
2386,0.45328152,correct
2387,3.3812284,correct
2388,1.5516388,correct
2389,0.5700356,correct
2390,0.69417727,correct
2391,0.97698724,correct
2392,0.8832095,correct
2393,192.41304,incorrect
2394,0.28890222,correct
2395,0.6297629,correct
2396,0.61267304,correct
2397,1.3258069,correct
2398,0.8020591,correct
2399,0.34496355,correct
2400,0.29701394,correct
2401,0.41443893,correct
