image_index,mse,annotation
1244,0.62741804,correct
1245,0.6008976,correct
1246,0.58369356,correct
1247,73.52453,incorrect
1248,1.11376,correct
1249,2.3532724,correct
1250,0.32334942,correct
1251,0.7429124,correct
1252,0.5622554,correct
1253,0.69828206,correct
1254,0.8353848,correct
1255,0.48598367,correct
1256,0.74054545,correct
1257,0.24252474,correct
1258,0.8956622,correct
1259,0.51906425,correct
1260,0.87625813,correct
1261,2.671743,correct
1262,1.1895332,correct
1263,0.42185026,correct
1264,2937.4756,incorrect
1265,0.5802891,correct
1266,0.38104057,correct
1267,1.3522484,correct
1268,0.4921368,correct
1269,0.59071136,correct
1270,0.6176613,correct
1271,0.59070003,correct
1272,0.4033864,correct
1273,0.24644575,correct
1274,0.5542743,correct
1275,1.3721261,correct
1276,360.6658,incorrect
1277,0.63385355,correct
1278,1.5245867,correct
1279,0.41253388,correct
1280,1.1784611,correct
1281,1.1810257,correct
1282,1.3613917,correct
1283,0.49390244,correct
1284,0.45880625,correct
1285,0.8439101,correct
1286,2908.8186,incorrect
1287,0.6265839,correct
1288,0.353481,correct
1289,1.20683,correct
1290,1.3734796,correct
1291,0.5338616,correct
1292,0.22182722,correct
1293,0.97576505,correct
1294,0.8045567,correct
1295,0.8828042,correct
1296,0.61300635,correct
1297,0.44375595,correct
1298,0.39856967,correct
1299,0.5240894,correct
1300,3.542818,correct
1301,0.2381748,correct
1302,1.2135284,correct
1303,0.58679724,correct
1304,1.7003777,correct
1305,0.50835156,correct
1306,0.79440814,correct
1307,0.6562147,correct
1308,0.48835298,correct
1309,0.28080842,correct
1310,0.5104474,correct
1311,0.5605217,correct
1312,1.574379,correct
1313,1.2108442,correct
1314,1.5183642,correct
1315,1.2415985,correct
1316,0.44077146,correct
1317,0.24721652,correct
1318,1.1716242,correct
1319,0.69676805,correct
1320,1.4479849,correct
1321,0.8472813,correct
1322,0.47309458,correct
1323,0.48188078,correct
1324,0.4507441,correct
1325,1.2822142,correct
1326,1.8373662,correct
1327,0.6025275,correct
1328,0.5400086,correct
1329,0.4059903,correct
1330,0.9644587,correct
1331,1.2398716,correct
1332,0.41869834,correct
1333,0.21694961,correct
1334,0.4695303,correct
1335,0.3924821,correct
1336,1.0341713,correct
1337,1.6493001,correct
1338,0.35516885,correct
1339,0.4994052,correct
1340,0.887684,correct
1341,0.8593787,correct
1342,0.83112633,correct
1343,1.036771,correct
1344,0.55280447,correct
1345,0.7831644,correct
1346,0.3827916,correct
1347,0.91406626,correct
1348,0.6717048,correct
1349,1.207161,correct
1350,0.64962137,correct
1351,0.9279783,correct
1352,1.44823,correct
1353,1.7959368,correct
1354,0.43531448,correct
1355,0.7643275,correct
1356,0.52911186,correct
1357,0.49317658,correct
1358,1.3671588,correct
1359,0.86508965,correct
1360,0.7369888,correct
1361,0.41552627,correct
1362,217.78587,incorrect
1363,0.69306874,correct
1364,0.77003646,correct
1365,0.6079394,correct
1366,1.2026851,correct
1367,0.5841229,correct
1368,0.74071157,correct
1369,0.8838005,correct
1370,1.046469,correct
1371,0.65445185,correct
1372,961.7647,incorrect
1373,0.5349981,correct
1374,0.7127986,correct
1375,0.6944817,correct
1376,0.6378893,correct
1377,1.2399492,correct
1378,1.1984255,correct
1379,1.7061146,correct
1380,0.9470726,correct
1381,2.237597,correct
1382,2.006805,correct
1383,0.7660218,correct
1384,0.662368,correct
1385,0.5631329,correct
1386,0.5996046,correct
1387,0.32863128,correct
1388,979.43054,incorrect
1389,0.81690586,correct
1390,0.60536516,correct
1391,1.4399331,correct
1392,0.693526,correct
1393,1.1417005,correct
1394,1.1762366,correct
1395,1.0200834,correct
1396,0.93954176,correct
1397,0.8693961,correct
1398,1.2596898,correct
1399,1.3743565,correct
1400,873.5398,incorrect
1401,0.33548045,correct
1402,1.8345153,correct
1403,0.86916375,correct
1404,0.6760691,correct
1405,0.697986,correct
1406,0.36437666,correct
1407,0.41841638,correct
1408,0.34222835,correct
1409,0.6545519,correct
1410,0.23647508,correct
1411,0.93843484,correct
1412,0.5342977,correct
1413,1.4324015,correct
1414,1.0401604,correct
1415,0.42873612,correct
1416,1.8059378,correct
1417,0.6173796,correct
1418,1.6472373,correct
1419,0.5576136,correct
1420,2199.8108,incorrect
1421,1.0283344,correct
1422,1262.0427,incorrect
1423,2.0984612,correct
1424,1.0756044,correct
1425,326.5409,incorrect
1426,0.58335567,correct
1427,0.51621485,correct
1428,0.2846818,correct
1429,0.5377951,correct
1430,1.0379496,correct
1431,0.28209686,correct
1432,1.0901426,correct
1433,0.51435846,correct
1434,0.3148935,correct
1435,0.5585769,correct
1436,0.5793458,correct
1437,0.7457965,correct
1438,0.91636693,correct
1439,1.0045995,correct
1440,0.54759955,correct
1441,0.9798764,correct
1442,3.7113729,correct
1443,0.8636658,correct
1444,0.440218,correct
1445,0.57899654,correct
1446,0.42068422,correct
1447,0.8611882,correct
1448,0.99178225,correct
1449,0.5701001,correct
1450,1.1942046,correct
1451,2.160823,correct
1452,0.418832,correct
1453,0.7502763,correct
1454,1.6676931,correct
1455,0.334579,correct
1456,0.7057455,correct
1457,0.29186216,correct
1458,1.3961867,correct
1459,0.82712173,correct
1460,0.31162292,correct
1461,1.256738,correct
1462,0.7511673,correct
1463,0.4607997,correct
1464,0.8869947,correct
1465,0.39251965,correct
1466,0.7373382,correct
1467,1172.6621,incorrect
1468,1.1825454,correct
1469,1.5942297,correct
1470,0.9146003,correct
1471,0.96260434,correct
1472,1.3562908,correct
1473,0.42907542,correct
1474,0.35371315,correct
1475,1.1185338,correct
1476,0.40744823,correct
1477,0.3802769,correct
1478,0.71312916,correct
1479,0.45408165,correct
1480,0.77954036,correct
1481,0.9197605,correct
1482,31.943863,incorrect
1483,0.86164385,correct
1484,1.4197823,correct
1485,0.8604102,correct
1486,1.2042996,correct
1487,0.36039913,correct
1488,0.612155,correct
1489,0.74421704,correct
1490,2.0115743,correct
1491,0.8518599,correct
1492,0.87124443,correct
1493,0.76483154,correct
1494,0.40379563,correct
1495,0.5492258,correct
1496,1.3575722,correct
1497,1.0816075,correct
1498,2.74513,correct
1499,0.7243757,correct
1500,0.5053923,correct
1501,0.8838996,correct
1502,0.9641796,correct
1503,2.2822237,correct
1504,1.3509878,correct
1505,0.71950203,correct
1506,0.3919477,correct
1507,0.4324678,correct
1508,0.74632764,correct
1509,818.1241,incorrect
1510,0.6470947,correct
1511,0.95060897,correct
1512,0.89314175,correct
1513,0.63927406,correct
1514,0.70851773,correct
1515,0.7374952,correct
1516,0.8131219,correct
1517,1.4456967,correct
1518,0.40107724,correct
1519,0.6180825,correct
1520,1.9933443,correct
1521,0.72252077,correct
1522,0.9837526,correct
1523,1.1698598,correct
1524,0.5921985,correct
1525,1.311311,correct
1526,0.5266011,correct
1527,0.81888556,correct
1528,0.7912345,correct
1529,0.9135909,correct
1530,1.0952778,correct
1531,0.58764684,correct
1532,0.84308946,correct
1533,1.1636131,correct
1534,0.59144694,correct
1535,0.42108786,correct
1536,0.38918343,correct
1537,2433.7612,incorrect
1538,2.9412856,correct
1539,0.70976204,correct
1540,0.76109064,correct
1541,0.7007859,correct
1542,4.201968,correct
1543,0.82151574,correct
1544,0.8963457,correct
1545,1.3475914,correct
1546,0.8737783,correct
1547,2.2781253,correct
1548,0.2967706,correct
1549,1.3737493,correct
1550,1.2183512,correct
1551,1.224254,correct
1552,1.2555139,correct
1553,0.46239978,correct
1554,0.88754785,correct
1555,0.43459836,correct
1556,0.5441377,correct
1557,0.33189544,correct
1558,0.9110131,correct
1559,1.2352326,correct
1560,0.5905129,correct
1561,0.7701936,correct
1562,0.3300845,correct
1563,0.82634574,correct
1564,0.5764971,correct
1565,0.6385396,correct
1566,0.70789754,correct
1567,0.6152884,correct
1568,0.6569538,correct
1569,0.4901021,correct
1570,600.03406,incorrect
1571,0.8258575,correct
1572,0.5971633,correct
1573,0.5894428,correct
1574,0.6625247,correct
1575,1566.9275,incorrect
1576,1.4075313,correct
1577,0.726794,correct
1578,0.98070276,correct
1579,0.6647403,correct
1580,0.702675,correct
1581,0.47068185,correct
1582,1.2806562,correct
1583,1.3351204,correct
1584,0.60164255,correct
1585,0.6366098,correct
1586,186.81624,incorrect
1587,339.3806,incorrect
1588,1.2598088,correct
1589,0.5467648,correct
1590,1.2375371,correct
1591,1.1306497,correct
1592,1.3595426,correct
1593,1.7500339,correct
1594,1.0219514,correct
1595,2.0053,correct
1596,0.7814038,correct
1597,1395.1635,incorrect
1598,0.74567306,correct
1599,0.8040975,correct
1600,0.49656314,correct
1601,0.3210317,correct
1602,0.36926144,correct
1603,0.7458079,correct
1604,0.31152087,correct
1605,0.7378452,correct
1606,1.4324372,correct
1607,0.393238,correct
1608,0.23347743,correct
1609,0.9512677,correct
1610,0.895159,correct
1611,0.4286155,correct
1612,0.9566424,correct
1613,0.67752165,correct
1614,0.7065593,correct
1615,0.7851325,correct
1616,353.89597,incorrect
1617,0.4422853,correct
1618,0.481803,correct
1619,0.60224503,correct
1620,1.520413,correct
1621,0.8935487,correct
1622,1.1944667,correct
1623,0.9267651,correct
1624,0.59679425,correct
1625,0.45413944,correct
1626,1.278137,correct
1627,1361.5048,incorrect
1628,2.1278796,correct
1629,887.324,incorrect
1630,0.638102,correct
1631,0.9135851,correct
1632,1.8619785,correct
1633,0.76434416,correct
1634,4028.337,incorrect
1635,0.63651204,correct
1636,0.7059338,correct
1637,0.6380627,correct
1638,0.4729151,correct
1639,0.53328574,correct
1640,0.66301405,correct
1641,0.6366806,correct
1642,0.8892392,correct
1643,0.52214336,correct
1644,0.30961907,correct
1645,0.86257625,correct
1646,0.59920794,correct
1647,1.2558557,correct
1648,1.2519472,correct
1649,1.1819175,correct
1650,1.2948627,correct
1651,1.0629437,correct
1652,0.3658284,correct
1653,1.1879427,correct
1654,0.5951555,correct
1655,0.38427007,correct
1656,1.8251029,correct
1657,0.3305772,correct
1658,0.58754325,correct
1659,0.35180953,correct
1660,1.1094303,correct
1661,0.5608576,correct
1662,0.47565877,correct
1663,0.6367192,correct
1664,1.0185137,correct
1665,0.7790786,correct
1666,0.42630896,correct
1667,0.64302117,correct
1668,1.179387,correct
1669,2.2118134,correct
1670,0.892618,correct
1671,2.697386,correct
1672,0.5643651,correct
1673,0.5976037,correct
1674,0.81120145,correct
1675,0.6130407,correct
1676,0.6514405,correct
1677,0.2415991,correct
1678,0.59614295,correct
1679,6.3793607,incorrect
1680,0.5890758,correct
1681,0.40030318,correct
1682,1.1179996,correct
1683,0.5280632,correct
1684,0.43338382,correct
1685,0.46108738,correct
1686,1.7661185,correct
1687,0.5374892,correct
1688,0.47521755,correct
1689,283.98737,incorrect
1690,1.3697066,correct
1691,1.1296747,correct
1692,0.82245827,correct
1693,0.638489,correct
1694,0.8433394,correct
1695,0.95800805,correct
1696,0.5847997,correct
1697,1494.6434,incorrect
1698,0.56923914,correct
1699,2.5974598,correct
1700,0.63061345,correct
1701,0.27531096,correct
1702,0.79658765,correct
1703,0.993894,correct
1704,0.4743623,correct
1705,0.6555953,correct
1706,0.3269353,correct
1707,1.1599915,correct
1708,0.8469521,correct
1709,1.1618125,correct
1710,2.1461065,correct
1711,0.27979234,correct
1712,1.0678952,correct
1713,1421.8815,incorrect
1714,0.661668,correct
1715,0.69370544,correct
1716,17.088139,incorrect
1717,2.3021436,correct
1718,0.9675134,correct
1719,1.8931656,correct
1720,0.5194447,correct
1721,0.9325416,correct
1722,0.56812805,correct
1723,0.641224,correct
1724,0.5856534,correct
1725,0.3017607,correct
1726,0.74486,correct
1727,0.4656432,correct
1728,0.55328965,correct
1729,0.56558394,correct
1730,0.35326186,correct
1731,0.61841726,correct
1732,688.16754,incorrect
1733,1.2077712,correct
1734,0.6095472,correct
1735,0.42658776,correct
1736,0.48981494,correct
1737,0.22963972,correct
1738,0.7545402,correct
1739,0.46533513,correct
1740,0.5117763,correct
1741,0.2295869,correct
1742,0.4568495,correct
1743,0.59071517,correct
1744,0.47716835,correct
1745,0.63086814,correct
1746,0.24937645,correct
1747,4.677765,correct
1748,1.0649405,correct
1749,1.1399947,correct
1750,0.5068484,correct
1751,0.5256727,correct
1752,220.78302,incorrect
1753,1.5309124,correct
1754,0.8595139,correct
1755,1.8457088,correct
1756,0.39350954,correct
1757,0.5057901,correct
1758,0.56700134,correct
1759,0.56361747,correct
1760,0.45478457,correct
1761,1.1662807,correct
1762,0.8186269,correct
1763,0.26348352,correct
1764,1712.1578,incorrect
1765,1.247406,correct
1766,0.7794483,correct
1767,1265.7749,incorrect
1768,0.35358685,correct
1769,0.42309177,correct
1770,0.43631327,correct
1771,2.5112133,correct
1772,0.8170742,correct
1773,0.57239836,correct
1774,0.8758364,correct
1775,0.58666533,correct
1776,0.44046915,correct
1777,0.41424844,correct
1778,0.4360292,correct
1779,1.6738892,correct
1780,1.8800392,correct
1781,2336.5554,incorrect
1782,1.5926862,correct
1783,1348.0436,incorrect
1784,0.8738632,correct
1785,0.34739286,correct
1786,0.5067269,correct
1787,0.9191048,correct
1788,0.795639,correct
1789,0.6408162,correct
1790,0.6636203,correct
1791,0.26893824,correct
1792,0.7732485,correct
1793,0.788305,correct
1794,0.24339634,correct
1795,0.7557899,correct
1796,0.3841362,correct
1797,0.24501953,correct
1798,1.2697265,correct
1799,0.41020587,correct
1800,0.68518716,correct
1801,0.35671994,correct
1802,0.78157437,correct
1803,0.67848253,correct
1804,536.60016,incorrect
1805,0.85604525,correct
1806,0.29146123,correct
1807,1.2605493,correct
1808,0.6444677,correct
1809,0.9507237,correct
1810,1.0573387,correct
1811,209.60667,incorrect
1812,1.9883723,correct
1813,0.9329469,correct
1814,839.0467,incorrect
1815,1.4083357,correct
1816,1.1254077,correct
1817,0.65328884,correct
1818,0.64554,correct
1819,0.63016117,correct
1820,1.0604677,correct
1821,1.1252304,correct
1822,0.34882125,correct
1823,0.74946404,correct
1824,1.2730132,correct
1825,0.5579822,correct
1826,0.42566973,correct
1827,0.52334636,correct
1828,1.4109374,correct
1829,0.7600318,correct
1830,0.97235763,correct
1831,0.31382164,correct
1832,0.4274461,correct
1833,0.5411934,correct
1834,0.6974989,correct
1835,0.47267005,correct
1836,0.70702684,correct
1837,1.393392,correct
1838,1.0383034,correct
1839,0.29831386,correct
1840,0.92975473,correct
1841,0.809281,correct
1842,1.27298,correct
1843,0.36787528,correct
1844,0.5662779,correct
1845,0.40044963,correct
1846,1.093232,correct
1847,0.98942184,correct
1848,0.8520626,correct
1849,0.5182684,correct
1850,0.7899135,correct
1851,336.4344,incorrect
1852,0.8837362,correct
1853,0.96683645,correct
1854,0.4835027,correct
1855,4.706311,correct
1856,1.7971166,correct
1857,1.0975082,correct
1858,3689.7905,incorrect
1859,0.52301824,correct
1860,0.42583275,correct
1861,1.0318344,correct
1862,1.1939831,correct
1863,721.05304,incorrect
1864,0.74434376,correct
1865,1.2209105,correct
1866,0.47627664,correct
1867,1.151124,correct
1868,0.66017616,correct
1869,0.68149924,correct
1870,0.77744603,correct
1871,0.5984107,correct
1872,0.8485257,correct
1873,3.3190098,correct
1874,1.0177135,correct
1875,2.1474884,correct
1876,0.59651834,correct
1877,0.60895646,correct
1878,0.4100902,correct
1879,0.25214425,correct
1880,0.5234464,correct
1881,0.71222174,correct
1882,0.83703357,correct
1883,0.4986127,correct
1884,0.65288633,correct
1885,0.5166387,correct
1886,0.5067884,correct
1887,0.2666567,correct
1888,0.5564537,correct
1889,0.88402486,correct
1890,0.6794667,correct
1891,0.612187,correct
1892,0.40367565,correct
1893,1.3493388,correct
1894,0.5252218,correct
1895,561.73883,incorrect
1896,0.7768275,correct
1897,1.0243512,correct
1898,0.40723205,correct
1899,0.5640564,correct
1900,1.4138775,correct
1901,1.1221962,correct
1902,0.40583384,correct
1903,0.33068225,correct
1904,322.35367,incorrect
1905,1.1289546,correct
1906,0.28399354,correct
1907,0.55108994,correct
1908,0.5103995,correct
1909,0.434206,correct
1910,1.679046,correct
1911,0.9314614,correct
1912,0.73680866,correct
1913,1.0525372,correct
1914,0.7999514,correct
1915,0.5656937,correct
1916,0.8612209,correct
1917,0.9066798,correct
1918,0.42497006,correct
1919,0.27686107,correct
1920,0.4331944,correct
1921,0.27952623,correct
1922,0.83521307,correct
1923,0.5084444,correct
1924,0.5391406,correct
1925,2.5886557,correct
1926,0.55499023,correct
1927,0.5391512,correct
1928,0.56071067,correct
1929,2463.9111,incorrect
1930,4.055879,correct
1931,0.43893388,correct
1932,0.54405314,correct
1933,1.6290789,correct
1934,0.62409234,correct
1935,0.9905727,correct
1936,1.058688,correct
1937,0.46990186,correct
1938,0.44476765,correct
1939,0.3525298,correct
1940,2.325983,correct
1941,0.547864,correct
1942,1.1997337,correct
1943,0.80739886,correct
1944,0.5055939,correct
1945,0.98246175,correct
1946,0.29172957,correct
1947,1.6684432,correct
1948,0.8211259,correct
1949,0.53071976,correct
1950,1.134819,correct
1951,1.1565788,correct
1952,0.29816386,correct
1953,0.3966393,correct
1954,0.8403741,correct
1955,0.36879823,correct
1956,0.56380194,correct
1957,0.5133935,correct
1958,0.6580123,correct
1959,0.64681417,correct
1960,2.0105581,correct
1961,0.8645857,correct
1962,0.9500168,correct
1963,1.4416342,correct
1964,0.7902663,correct
1965,1.0916524,correct
1966,0.27268904,correct
1967,0.59730667,correct
1968,0.5726966,correct
1969,2.356165,correct
1970,1.6420166,correct
1971,0.73116857,correct
1972,2.9290502,correct
1973,1.2993294,correct
1974,0.9125139,correct
1975,0.92533576,correct
1976,0.8448914,correct
1977,0.6963098,correct
1978,1.12749,correct
1979,678.18604,incorrect
1980,0.7747707,correct
1981,0.62365276,correct
1982,0.6360965,correct
1983,0.45595562,correct
1984,1.4649327,correct
1985,0.4382333,correct
1986,0.65494,correct
1987,1.3713562,correct
1988,0.4038242,correct
1989,0.39590296,correct
1990,0.67152905,correct
1991,0.38113415,correct
1992,0.32565302,correct
1993,5.087277,incorrect
1994,449.54596,incorrect
1995,0.5692171,correct
1996,0.6046291,correct
1997,0.90143764,correct
1998,0.6206855,correct
1999,0.7928707,correct
2000,0.7180133,correct
2001,0.60522634,correct
2002,0.6820979,correct
2003,0.35799092,correct
2004,0.7289226,correct
2005,0.27775764,correct
2006,2.9784503,correct
2007,0.383595,correct
2008,0.86755055,correct
2009,0.43349928,correct
2010,0.8980753,correct
2011,0.5512519,correct
2012,0.60875654,correct
2013,1.9967124,correct
2014,0.45303625,correct
2015,0.62284553,correct
2016,2.660657,correct
2017,0.70072496,correct
2018,3212.0776,incorrect
2019,1.0661026,correct
2020,0.36357918,correct
2021,2.3500738,correct
2022,1.5326393,correct
2023,1.6420772,correct
2024,0.6369718,correct
2025,4.108771,correct
2026,1295.6307,incorrect
2027,0.7274128,correct
2028,0.9574904,correct
2029,0.4983832,correct
2030,0.8059458,correct
2031,2.0236418,correct
2032,2.038536,correct
2033,0.44087222,correct
2034,0.46929705,correct
2035,0.609411,correct
2036,0.70618874,correct
2037,0.5776522,correct
2038,0.81745386,correct
2039,0.67975175,correct
2040,0.8617157,correct
2041,0.31593394,correct
2042,0.5816561,correct
2043,11.394886,incorrect
2044,0.53238726,correct
2045,0.3098299,correct
2046,0.3825937,correct
2047,0.40086234,correct
2048,1.2014661,correct
2049,0.65133095,correct
2050,0.46218914,correct
2051,0.99668527,correct
2052,0.5107428,correct
2053,0.4503668,correct
2054,0.8622806,correct
2055,1.0495229,correct
2056,0.63166463,correct
2057,0.5980868,correct
2058,0.20283955,correct
2059,1.1934843,correct
2060,0.56801295,correct
2061,1.1129827,correct
2062,1.5028999,correct
2063,135.31215,incorrect
2064,0.64427775,correct
2065,1.0668377,correct
2066,0.42540056,correct
2067,0.3561568,correct
2068,0.4895604,correct
2069,1.0160652,correct
2070,2.5384727,correct
2071,1745.694,incorrect
2072,0.20662023,correct
2073,0.77283895,correct
2074,203.13454,incorrect
2075,1.6113628,correct
2076,1.2028062,correct
2077,0.5577478,correct
2078,1.3150733,correct
2079,0.30642235,correct
2080,0.6604469,correct
2081,0.7348782,correct
2082,0.34995922,correct
2083,0.42071602,correct
2084,0.42494556,correct
2085,2045.5107,incorrect
2086,1.8338196,correct
2087,0.32752207,correct
2088,0.6228365,correct
2089,0.9234765,correct
2090,1.0970337,correct
2091,0.75069976,correct
2092,0.3447576,correct
2093,0.37156892,correct
2094,0.7703066,correct
2095,1.0134594,correct
2096,152.04677,incorrect
2097,1048.1725,incorrect
2098,0.7459301,correct
2099,2.0150847,correct
2100,0.5298941,correct
2101,0.4755916,correct
2102,1.1093566,correct
2103,1.455461,correct
2104,0.8940621,correct
2105,2.0407367,correct
2106,55.19729,incorrect
2107,0.848363,correct
2108,69.37492,incorrect
2109,0.3857588,correct
2110,0.41754752,correct
2111,0.3688159,correct
2112,1.2941029,correct
2113,2.0535707,correct
2114,0.8462312,correct
2115,4208.7295,incorrect
2116,0.41754553,correct
2117,0.68333673,correct
2118,0.7162844,correct
2119,1.4049338,correct
2120,0.45216364,correct
2121,0.6167885,correct
2122,3.2486722,correct
2123,0.56382066,correct
2124,135.37999,incorrect
2125,59.895393,incorrect
2126,501.90857,incorrect
2127,0.3072947,correct
2128,0.29710364,correct
2129,0.4496426,correct
2130,0.92242825,correct
2131,1.6474476,correct
2132,938.499,incorrect
2133,0.41553152,correct
2134,0.47562525,correct
2135,1.2521929,correct
2136,448.17648,incorrect
2137,0.7571132,correct
2138,1.1813712,correct
2139,0.4175953,correct
2140,0.76071566,correct
2141,0.8860128,correct
2142,0.10551868,correct
2143,0.42955717,correct
2144,1.0756562,correct
2145,2730.7954,incorrect
2146,0.19562854,correct
2147,0.5583776,correct
2148,0.53531307,correct
2149,0.94023836,correct
2150,0.6368232,correct
2151,0.6656201,correct
2152,1.0408504,correct
2153,0.7037219,correct
2154,0.33136356,correct
2155,0.33995873,correct
2156,0.5992943,correct
2157,1.2628145,correct
2158,0.56954145,correct
2159,0.50923836,correct
2160,1.2154694,correct
2161,0.8790655,correct
2162,1.1309205,correct
2163,0.6550296,correct
2164,0.63494045,correct
2165,0.6851986,correct
2166,0.5660646,correct
2167,0.6635037,correct
2168,0.5267348,correct
2169,1.1211646,correct
2170,0.45145813,correct
2171,71.827866,incorrect
2172,0.43709293,correct
2173,0.4777566,correct
2174,0.32234597,correct
2175,1.2542533,correct
2176,0.758969,correct
2177,0.6649184,correct
2178,0.90986097,correct
2179,0.28575325,correct
2180,1.277058,correct
2181,0.4770202,correct
2182,0.26605776,correct
2183,0.5524243,correct
2184,0.68706983,correct
2185,0.75703156,correct
2186,1.8173232,correct
2187,0.8757468,correct
2188,0.535154,correct
2189,1.0824399,correct
2190,0.3912862,correct
2191,0.89433384,correct
2192,0.5456555,correct
2193,0.9288723,correct
2194,0.81669813,correct
2195,1.0855443,correct
2196,0.49674118,correct
2197,0.97402966,correct
2198,0.503904,correct
2199,0.88539636,correct
2200,0.76821804,correct
2201,0.3631916,correct
2202,0.38129535,correct
2203,0.417152,correct
2204,0.38179952,correct
2205,0.7325351,correct
2206,0.23555191,correct
2207,1.2167039,correct
2208,0.81993294,correct
2209,0.9461516,correct
2210,0.57433546,correct
2211,0.309353,correct
2212,1.2512441,correct
2213,1.315348,correct
2214,0.9820185,correct
2215,1.7810912,correct
2216,0.4074214,correct
2217,7.8774023,incorrect
2218,0.87232447,correct
2219,0.35179242,correct
2220,0.33073425,correct
2221,0.5836017,correct
2222,0.6678039,correct
2223,1.1979246,correct
2224,0.539433,correct
2225,0.98689806,correct
2226,1.7843666,correct
2227,0.8597679,correct
2228,0.48508278,correct
2229,1.0069499,correct
2230,0.7637284,correct
2231,0.9992403,correct
2232,0.77922666,correct
2233,0.7841937,correct
2234,1.4380996,correct
2235,0.6953323,correct
2236,0.5789007,correct
2237,0.5598305,correct
2238,0.4885811,correct
2239,1.3062652,correct
2240,0.5300491,correct
2241,0.755197,correct
2242,0.33383644,correct
2243,228.92212,incorrect
2244,1.3318397,correct
2245,2.4538705,correct
2246,0.21130823,correct
2247,0.625202,correct
2248,0.95760936,correct
2249,0.9212311,correct
2250,0.700897,correct
2251,729.44946,incorrect
2252,0.77049315,correct
2253,1.6927439,correct
2254,0.9130251,correct
2255,2.395494,correct
2256,0.46446764,correct
2257,1.0968215,correct
2258,0.96012396,correct
2259,0.2086882,correct
2260,0.7742665,correct
2261,1.0365574,correct
2262,1.1514465,correct
2263,3.0479882,correct
2264,0.4950667,correct
2265,0.5271064,correct
2266,0.4893834,correct
2267,1.3570532,correct
2268,0.6211823,correct
2269,0.5676464,correct
2270,0.27703378,correct
2271,0.45579213,correct
2272,0.4280028,correct
2273,0.5252016,correct
2274,0.24379247,correct
2275,1.1140375,correct
2276,1.0288097,correct
2277,0.504209,correct
2278,0.59400624,correct
2279,0.36955485,correct
2280,0.7064253,correct
2281,0.9219912,correct
2282,0.63041365,correct
2283,0.2947261,correct
2284,0.5849922,correct
2285,0.62988573,correct
2286,0.58700883,correct
2287,0.47944176,correct
2288,0.704252,correct
2289,2.488974,correct
2290,2.4695702,correct
2291,0.40073404,correct
2292,1.2534765,correct
2293,1.8110477,correct
2294,0.52037615,correct
2295,0.32990485,correct
2296,0.94685626,correct
2297,1.5734366,correct
2298,1.3308372,correct
2299,0.67417026,correct
2300,0.5510019,correct
2301,0.49940565,correct
2302,0.6489142,correct
2303,0.60622,correct
2304,0.25245804,correct
2305,0.2761804,correct
2306,0.99473095,correct
2307,0.2634049,correct
2308,1.3327308,correct
2309,0.43774426,correct
2310,965.3024,incorrect
2311,1.2773602,correct
2312,0.9258505,correct
2313,0.41837624,correct
2314,0.87370366,correct
2315,0.7737055,correct
2316,1.4690359,correct
2317,0.9786832,correct
2318,0.7444014,correct
2319,1.1836838,correct
2320,0.47448814,correct
2321,0.6716327,correct
2322,1.6160197,correct
2323,0.69500864,correct
2324,0.3814935,correct
2325,0.5305915,correct
2326,1.6115141,correct
2327,1.4002496,correct
2328,379.61188,incorrect
2329,0.6093336,correct
2330,0.882035,correct
2331,0.40428707,correct
2332,0.64313394,correct
2333,0.7261263,correct
2334,0.933162,correct
2335,0.4048739,correct
2336,2.5193207,correct
2337,0.640669,correct
2338,1.5077149,correct
2339,54.568493,incorrect
2340,0.4662689,correct
2341,0.61745787,correct
2342,593.1757,incorrect
2343,0.42774063,correct
2344,0.76470125,correct
2345,0.34058842,correct
2346,0.96456045,correct
2347,0.81402034,correct
2348,1.262679,correct
2349,0.5481422,correct
2350,0.47212583,correct
2351,0.48338956,correct
2352,0.42215237,correct
2353,1.3177508,correct
2354,0.2623037,correct
2355,0.32468307,correct
2356,0.3575272,correct
2357,0.69827795,correct
2358,0.62230927,correct
2359,3.4309864,correct
2360,1.2768407,correct
2361,2562.4695,incorrect
2362,0.8958448,correct
2363,0.3267163,correct
2364,164.41302,incorrect
2365,0.8982106,correct
2366,0.3998962,correct
2367,0.49017555,correct
2368,0.5297853,correct
2369,3.2845788,correct
2370,0.282928,correct
2371,0.92340696,correct
2372,0.22269484,correct
2373,0.80630046,correct
2374,0.39106306,correct
2375,0.9091334,correct
2376,0.6634647,correct
2377,0.6578627,correct
2378,0.42633864,correct
2379,0.71803284,correct
2380,0.32713607,correct
2381,0.53432906,correct
2382,2431.229,incorrect
2383,409.99643,incorrect
2384,2.017835,correct
2385,0.33850282,correct
2386,0.26380187,correct
2387,0.73197997,correct
2388,0.68884015,correct
2389,0.27509534,correct
2390,1.0786631,correct
2391,0.49948424,correct
2392,0.15344855,correct
2393,0.38811928,correct
2394,0.41895342,correct
2395,0.83732855,correct
2396,2.135704,correct
2397,0.6268051,correct
2398,1.0912867,correct
2399,1.085617,correct
2400,1.359272,correct
2401,1.4309963,correct
2402,1562.5426,incorrect
2403,0.4927573,correct
2404,0.73625565,correct
2405,1.665632,correct
2406,0.4676568,correct
2407,1.1824195,correct
2408,1125.1466,incorrect
